match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,elapsed_seconds,p1_score_num,p2_score_num,score_diff,total_points_won_diff,games_diff,sets_diff,is_server_p1,serve_no_binary,is_break_point,is_game_point,p1_winners_total,p2_winners_total,p1_errors_total,p2_errors_total,p1_win_rate_5,p2_win_rate_5,p1_game_wins_3,point_in_match,total_points_in_match,match_progress,next_point_victor,target,target_3points
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:48:17,2,1,67,1,0,0,0,0,40,2,1,2,34,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,6.471,1,122.0,C,CTL,ND,2897.0,0,3,-3,1,0,1,0,1,False,True,9,11,6,8,0.2,0.8,2.0,67,300,0.22333333333333333,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:49:17,2,2,68,1,0,0,1,0,0,1,1,1,35,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827,1.015,1,127.0,C,NCTL,ND,2957.0,0,0,0,2,-1,1,1,1,False,False,10,11,6,8,0.2,0.8,2.0,68,300,0.22666666666666666,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:49:38,2,2,69,1,0,0,1,15,0,1,2,1,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.754,3.715,1,102.0,BW,NCTL,ND,2978.0,1,0,1,3,-1,1,1,0,False,False,10,11,6,8,0.4,0.6,2.0,69,300,0.23,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:50:14,2,2,70,1,0,0,1,30,0,1,2,2,36,34,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.314,3.801,2,111.0,BW,NCTL,D,3014.0,2,0,2,2,-1,1,1,0,False,False,10,12,6,8,0.4,0.6,2.0,70,300,0.23333333333333334,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:51:10,2,2,71,1,0,0,1,30,15,1,1,2,36,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.48,40.171,12,118.0,BC,NCTL,D,3070.0,2,1,1,1,-1,1,1,1,False,False,10,12,7,8,0.4,0.6,1.0,71,300,0.23666666666666666,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:51:54,2,2,72,1,0,0,1,30,30,1,1,1,37,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824,1.682,1,126.0,C,NCTL,ND,3114.0,2,2,0,2,-1,1,1,1,False,False,11,12,7,8,0.6,0.4,1.0,72,300,0.24,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:52:21,2,2,73,1,0,0,1,40,30,1,2,2,37,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.674,13.243,2,97.0,W,CTL,ND,3141.0,3,2,1,1,-1,1,1,0,False,True,11,12,8,8,0.4,0.6,1.0,73,300,0.24333333333333335,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:53:06,2,2,74,1,0,0,1,40,40,1,2,2,37,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.494,9.222,2,105.0,BC,NCTL,D,3186.0,3,3,0,0,-1,1,1,0,False,False,11,12,9,8,0.2,0.8,1.0,74,300,0.24666666666666667,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:54:11,2,2,75,1,0,0,1,40,AD,1,1,2,37,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.235,10.59,2,129.0,B,NCTL,ND,3251.0,3,4,-1,-1,-1,1,1,1,True,True,11,12,9,8,0.2,0.8,1.0,75,300,0.25,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:54:56,2,3,76,1,0,0,2,0,0,2,1,2,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.125,7.455,1,126.0,C,CTL,D,3296.0,0,0,0,-2,-2,1,0,1,False,False,11,12,9,8,0.2,0.8,1.0,76,300,0.25333333333333335,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:55:20,2,3,77,1,0,0,2,0,15,2,1,2,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.712,11.06,1,128.0,W,CTL,ND,3320.0,0,1,-1,-3,-2,1,0,1,False,False,11,12,9,8,0.0,1.0,1.0,77,300,0.25666666666666665,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:55:50,2,3,78,1,0,0,2,0,30,2,1,2,37,41,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.788,5.077,3,108.0,BW,NCTL,D,3350.0,0,2,-2,-4,-2,1,0,1,False,False,11,13,9,8,0.0,1.0,1.0,78,300,0.26,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:57:08,2,3,79,1,0,0,2,0,40,2,2,2,37,42,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.044,35.246,7,101.0,W,CTL,D,3428.0,0,3,-3,-5,-2,1,0,0,False,True,11,13,10,8,0.0,1.0,1.0,79,300,0.2633333333333333,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,00:59:22,2,4,80,1,0,0,3,0,0,1,2,2,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.924,44.017,10,106.0,B,NCTL,D,3562.0,0,0,0,-6,-3,1,1,0,False,False,11,13,10,8,0.0,1.0,1.0,80,300,0.26666666666666666,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:00:17,2,4,81,1,0,0,3,0,15,1,1,1,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.013,9.173,1,111.0,C,NCTL,ND,3617.0,0,1,-1,-5,-3,1,1,1,False,False,11,13,10,8,0.2,0.8,1.0,81,300,0.27,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:00:41,2,4,82,1,0,0,3,15,15,1,1,1,39,43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0.939,1,110.0,W,CTL,ND,3641.0,1,1,0,-4,-3,1,1,1,False,False,12,13,10,8,0.4,0.6,1.0,82,300,0.2733333333333333,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:01:21,2,4,83,1,0,0,3,30,15,1,1,2,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.844,40.876,8,119.0,C,CTL,D,3681.0,2,1,1,-5,-3,1,1,1,False,False,12,13,10,8,0.4,0.6,0.0,83,300,0.27666666666666667,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:02:05,2,4,84,1,0,0,3,30,30,1,2,2,39,45,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.977,15.558,4,95.0,C,NCTL,ND,3725.0,2,2,0,-6,-3,1,1,0,False,False,12,14,10,8,0.4,0.6,0.0,84,300,0.28,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:02:54,2,4,85,1,0,0,3,30,40,1,2,1,40,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.419,12.316,3,95.0,B,NCTL,ND,3774.0,2,3,-1,-5,-3,1,1,0,True,True,12,14,10,9,0.6,0.4,0.0,85,300,0.2833333333333333,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:03:50,2,4,86,1,0,0,3,40,40,1,1,1,41,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.306,18.004,3,102.0,BW,CTL,ND,3830.0,3,3,0,-4,-3,1,1,1,False,False,12,14,10,10,0.6,0.4,0.0,86,300,0.2866666666666667,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:04:21,2,4,87,1,0,0,3,AD,40,1,2,1,42,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.74,38.948,11,120.0,B,NCTL,D,3861.0,4,3,1,-3,-3,1,1,0,False,True,12,14,10,10,0.6,0.4,1.0,87,300,0.29,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:05:38,2,5,88,1,0,1,3,0,0,2,1,2,42,46,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.199,15.177,5,113.0,W,CTL,D,3938.0,0,0,0,-4,-2,1,0,1,False,False,12,15,10,10,0.6,0.4,1.0,88,300,0.29333333333333333,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:06:16,2,5,89,1,0,1,3,0,15,2,1,2,42,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.273,7.428,1,128.0,W,NCTL,D,3976.0,0,1,-1,-5,-2,1,0,1,False,False,12,15,10,10,0.6,0.4,1.0,89,300,0.2966666666666667,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:06:46,2,5,90,1,0,1,3,0,30,2,2,1,43,47,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.467,16.135,6,111.0,C,NCTL,ND,4006.0,0,2,-2,-4,-2,1,0,0,False,False,13,15,10,10,0.6,0.4,1.0,90,300,0.3,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:07:42,2,5,91,1,0,1,3,15,30,2,1,1,44,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.689,27.317,8,131.0,BW,NCTL,D,4062.0,1,2,-1,-3,-2,1,0,1,False,False,13,15,10,11,0.6,0.4,1.0,91,300,0.30333333333333334,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:08:26,2,5,92,1,0,1,3,30,30,2,1,1,45,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.829,32.608,10,134.0,C,NCTL,D,4106.0,2,2,0,-2,-2,1,0,1,False,False,13,15,10,12,0.6,0.4,1.0,92,300,0.30666666666666664,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:09:19,2,5,93,1,0,1,3,40,30,2,1,2,45,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,30.783,24.947,5,123.0,B,NCTL,ND,4159.0,3,2,1,-3,-2,1,0,1,True,True,13,15,10,12,0.6,0.4,1.0,93,300,0.31,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:10:24,2,5,94,1,0,1,3,40,40,2,2,1,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.903,38.624,10,107.0,C,NCTL,ND,4224.0,3,3,0,-2,-2,1,0,0,False,False,13,15,10,12,0.8,0.19999999999999996,1.0,94,300,0.31333333333333335,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:11:30,2,5,95,1,0,1,3,AD,40,2,1,2,46,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,26.961,12.75,3,118.0,W,CTL,ND,4290.0,4,3,1,-3,-2,1,0,1,True,True,13,15,10,12,0.6,0.4,1.0,95,300,0.31666666666666665,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:12:08,2,5,96,1,0,1,3,40,40,2,1,2,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.211,4.663,1,131.0,C,NCTL,ND,4328.0,3,3,0,-4,-2,1,0,1,False,False,13,15,10,12,0.4,0.6,1.0,96,300,0.32,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:12:37,2,5,97,1,0,1,3,40,AD,2,1,2,46,51,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.629,16.426,5,129.0,BW,NCTL,ND,4357.0,3,4,-1,-5,-2,1,0,1,False,True,13,16,10,12,0.2,0.8,1.0,97,300,0.3233333333333333,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:14:48,2,6,98,1,0,1,4,0,0,1,2,2,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.367,14.617,2,115.0,C,NCTL,ND,4488.0,0,0,0,-6,-3,1,1,0,False,False,13,16,10,12,0.2,0.8,1.0,98,300,0.32666666666666666,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:15:27,2,6,99,1,0,1,4,0,15,1,1,1,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716,6.076,1,109.0,C,NCTL,ND,4527.0,0,1,-1,-5,-3,1,1,1,False,False,13,16,10,12,0.2,0.8,1.0,99,300,0.33,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:15:55,2,6,100,1,0,1,4,15,15,1,2,2,47,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.607,6.246,2,91.0,C,NCTL,ND,4555.0,1,1,0,-6,-3,1,1,0,False,False,13,16,11,12,0.2,0.8,1.0,100,300,0.3333333333333333,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:16:53,2,6,101,1,0,1,4,15,30,1,1,1,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.576,4.202,1,126.0,W,NCTL,ND,4613.0,1,2,-1,-5,-3,1,1,1,False,False,13,16,11,12,0.4,0.6,1.0,101,300,0.33666666666666667,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:17:22,2,6,102,1,0,1,4,30,30,1,1,1,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.352,19.512,1,108.0,B,NCTL,D,4642.0,2,2,0,-4,-3,1,1,1,False,False,13,16,11,12,0.6,0.4,1.0,102,300,0.34,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:17:48,2,6,103,1,0,1,4,40,30,1,1,2,49,54,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38,47.896,10,97.0,W,NCTL,D,4668.0,3,2,1,-5,-3,1,1,1,False,True,13,17,11,12,0.6,0.4,1.0,103,300,0.3433333333333333,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:18:30,2,6,104,1,0,1,4,40,40,1,1,1,50,54,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.675,16.449,3,127.0,C,NCTL,ND,4710.0,3,3,0,-4,-3,1,1,1,False,False,14,17,11,12,0.6,0.4,1.0,104,300,0.3466666666666667,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:19:01,2,6,105,1,0,1,4,AD,40,1,2,1,51,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.157,1,121.0,C,NCTL,ND,4741.0,4,3,1,-3,-3,1,1,0,False,True,15,17,11,12,0.8,0.19999999999999996,2.0,105,300,0.35,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:19:57,2,7,106,1,0,2,4,0,0,2,1,1,52,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.854,13.776,4,118.0,BC,NCTL,D,4797.0,0,0,0,-2,-2,1,0,1,False,False,15,17,11,13,0.8,0.19999999999999996,2.0,106,300,0.35333333333333333,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:20:31,2,7,107,1,0,2,4,15,0,2,1,2,52,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.377,13.994,3,128.0,W,NCTL,D,4831.0,1,0,1,-3,-2,1,0,1,False,False,15,17,12,13,0.6,0.4,1.0,107,300,0.3566666666666667,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:21:06,2,7,108,1,0,2,4,15,15,2,1,2,52,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.452,17.608,3,132.0,C,NCTL,D,4866.0,1,1,0,-4,-2,1,0,1,False,False,15,17,13,13,0.6,0.4,1.0,108,300,0.36,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:21:41,2,7,109,1,0,2,4,15,30,2,1,2,52,57,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.127,10.798,3,125.0,W,CTL,ND,4901.0,1,2,-1,-5,-2,1,0,1,False,False,15,18,13,13,0.4,0.6,1.0,109,300,0.36333333333333334,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:22:15,2,7,110,1,0,2,4,15,40,2,1,1,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.298,14.758,2,108.0,W,NCTL,ND,4935.0,1,3,-2,-4,-2,1,0,1,False,True,15,18,13,13,0.4,0.6,1.0,110,300,0.36666666666666664,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:22:46,2,7,111,1,0,2,4,30,40,2,2,1,54,57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,50.075,39.635,8,98.0,BW,NCTL,ND,4966.0,2,3,-1,-3,-2,1,0,0,False,True,15,18,13,14,0.4,0.6,1.0,111,300,0.37,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:23:58,2,7,112,1,0,2,4,40,40,2,2,1,55,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.142,28.309,8,115.0,BC,NCTL,D,5038.0,3,3,0,-2,-2,1,0,0,False,False,15,18,13,15,0.6,0.4,1.0,112,300,0.37333333333333335,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:25:01,2,7,113,1,0,2,4,AD,40,2,1,2,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.436,5.977,1,120.0,C,CTL,ND,5101.0,4,3,1,-3,-2,1,0,1,True,True,15,18,13,15,0.6,0.4,1.0,113,300,0.37666666666666665,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:25:32,2,7,114,1,0,2,4,40,40,2,1,2,55,59,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.537,26.376,7,130.0,C,NCTL,D,5132.0,3,3,0,-4,-2,1,0,1,False,False,15,19,13,15,0.6,0.4,1.0,114,300,0.38,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:26:17,2,7,115,1,0,2,4,40,AD,2,1,1,56,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15.161,12.446,4,124.0,BW,NCTL,D,5177.0,3,4,-1,-3,-2,1,0,1,False,True,15,19,13,16,0.6,0.4,1.0,115,300,0.38333333333333336,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:26:59,2,7,116,1,0,2,4,40,40,2,2,1,57,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.033,22.001,6,113.0,B,CTL,ND,5219.0,3,3,0,-2,-2,1,0,0,False,False,15,19,13,16,0.6,0.4,1.0,116,300,0.38666666666666666,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:28:28,2,7,117,1,0,2,4,AD,40,2,1,1,58,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9.834,6.693,2,130.0,BW,NCTL,ND,5308.0,4,3,1,-1,-2,1,0,1,True,True,15,19,13,17,0.6,0.4,2.0,117,300,0.39,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:30:29,2,8,118,1,0,3,4,0,0,1,1,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,3.901,1,109.0,W,CTL,ND,5429.0,0,0,0,0,-1,1,1,1,False,False,15,19,13,17,0.8,0.19999999999999996,2.0,118,300,0.3933333333333333,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:30:48,2,8,119,1,0,3,4,15,0,1,2,1,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.157,3.993,1,91.0,BW,NCTL,D,5448.0,1,0,1,1,-1,1,1,0,False,False,15,19,13,17,1.0,0.0,2.0,119,300,0.39666666666666667,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:31:21,2,8,120,1,0,3,4,30,0,1,2,1,61,59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.182,15.422,3,100.0,B,NCTL,D,5481.0,2,0,2,2,-1,1,1,0,False,False,15,19,13,18,1.0,0.0,2.0,120,300,0.4,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:31:59,2,8,121,1,0,3,4,40,0,1,1,1,62,59,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.346,12.581,3,113.0,C,CTL,ND,5519.0,3,0,3,3,-1,1,1,1,False,True,16,19,13,18,1.0,0.0,3.0,121,300,0.4033333333333333,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:32:45,2,9,122,1,0,4,4,0,0,2,1,1,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.636,7.568,2,130.0,BC,NCTL,D,5565.0,0,0,0,4,0,1,0,1,False,False,16,19,13,18,1.0,0.0,3.0,122,300,0.4066666666666667,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:33:11,2,9,123,1,0,4,4,15,0,2,1,2,63,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547,1.046,1,125.0,C,NCTL,ND,5591.0,1,0,1,3,0,1,0,1,False,False,16,20,13,18,0.8,0.19999999999999996,3.0,123,300,0.41,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:33:37,2,9,124,1,0,4,4,15,15,2,2,2,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077,3.731,1,106.0,C,NCTL,ND,5617.0,1,1,0,2,0,1,0,0,False,False,16,20,13,18,0.6,0.4,3.0,124,300,0.41333333333333333,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:34:16,2,9,125,1,0,4,4,15,30,2,1,2,63,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731,4.601,1,123.0,C,NCTL,D,5656.0,1,2,-1,1,0,1,0,1,False,False,16,21,13,18,0.4,0.6,2.0,125,300,0.4166666666666667,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:34:42,2,9,126,1,0,4,4,15,40,2,1,2,63,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.357,15.027,3,126.0,C,NCTL,D,5682.0,1,3,-2,0,0,1,0,1,False,True,16,21,13,18,0.2,0.8,2.0,126,300,0.42,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:36:28,2,10,127,1,0,4,5,0,0,1,1,1,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517,10.031,1,127.0,C,NCTL,D,5788.0,0,0,0,1,-1,1,1,1,False,False,16,21,13,18,0.2,0.8,2.0,127,300,0.42333333333333334,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:36:57,2,10,128,1,0,4,5,15,0,1,2,2,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.229,36.142,6,119.0,BC,NCTL,D,5817.0,1,0,1,0,-1,1,1,0,False,False,16,21,13,18,0.2,0.8,2.0,128,300,0.4266666666666667,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:38:01,2,10,129,1,0,4,5,15,15,1,2,1,65,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.83,3.42,1,91.0,C,NCTL,ND,5881.0,1,1,0,1,-1,1,1,0,False,False,16,21,13,19,0.4,0.6,2.0,129,300,0.43,1.0,1,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:38:43,2,10,130,1,0,4,5,30,15,1,1,1,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.24,55.37,7,115.0,BC,NCTL,ND,5923.0,2,1,1,2,-1,1,1,1,False,False,16,21,13,19,0.6,0.4,2.0,130,300,0.43333333333333335,2.0,0,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:39:23,2,10,131,1,0,4,5,40,15,1,1,2,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.467,13.062,2,114.0,BW,NCTL,ND,5963.0,3,1,2,1,-1,1,1,1,False,True,16,21,13,19,0.6,0.4,2.0,131,300,0.43666666666666665,1.0,1,0
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:39:56,2,10,132,1,0,4,5,40,30,1,1,1,67,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.941,24.158,5,119.0,C,NCTL,ND,5996.0,3,2,1,2,-1,1,1,1,False,True,16,21,13,19,0.6,0.4,3.0,132,300,0.44,2.0,0,1
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,01:40:44,2,11,133,1,0,5,5,0,0,2,1,2,67,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087,0.648,1,111.0,W,CTL,ND,6044.0,0,0,0,1,0,1,0,1,False,False,16,22,13,19,0.6,0.4,3.0,133,300,0.44333333333333336,2.0,0,0
